2022-01-15 22:30:04,624 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 22:30:05,947 param size = 0.046234MB
2022-01-15 22:30:05,948 Starting epoch 1/5
2022-01-15 23:07:11,452 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 23:07:12,724 param size = 0.046234MB
2022-01-15 23:07:12,725 Starting epoch 1/5
2022-01-15 23:13:46,175 train mini-batch 300, loss=1.218362e+00 accuracy=57.490656
2022-01-15 23:13:47,430 train mini-batch 301, loss=1.216457e+00 accuracy=57.574503
2022-01-15 23:13:48,760 train mini-batch 302, loss=1.213939e+00 accuracy=57.662954
2022-01-15 23:13:50,009 train mini-batch 303, loss=1.212309e+00 accuracy=57.745683
2022-01-15 23:13:51,258 train mini-batch 304, loss=1.209848e+00 accuracy=57.822746
2022-01-15 23:13:52,593 train mini-batch 305, loss=1.207560e+00 accuracy=57.919730
2022-01-15 23:13:53,824 train mini-batch 306, loss=1.205533e+00 accuracy=57.995725
2022-01-15 23:13:55,111 train mini-batch 307, loss=1.203397e+00 accuracy=58.096591
2022-01-15 23:13:56,430 train mini-batch 308, loss=1.201233e+00 accuracy=58.191748
2022-01-15 23:13:57,676 train mini-batch 309, loss=1.200033e+00 accuracy=58.276210
2022-01-15 23:13:58,996 train mini-batch 310, loss=1.198038e+00 accuracy=58.360129
2022-01-15 23:14:00,296 train mini-batch 311, loss=1.196020e+00 accuracy=58.433494
2022-01-15 23:14:01,564 train mini-batch 312, loss=1.193941e+00 accuracy=58.506390
2022-01-15 23:14:02,824 train mini-batch 313, loss=1.192164e+00 accuracy=58.588774
2022-01-15 23:14:04,151 train mini-batch 314, loss=1.189974e+00 accuracy=58.680556
2022-01-15 23:14:05,467 train mini-batch 315, loss=1.188195e+00 accuracy=58.747033
2022-01-15 23:14:06,724 train mini-batch 316, loss=1.186774e+00 accuracy=58.808162
2022-01-15 23:14:07,984 train mini-batch 317, loss=1.184489e+00 accuracy=58.913129
2022-01-15 23:14:09,274 train mini-batch 318, loss=1.182222e+00 accuracy=59.002743
2022-01-15 23:14:10,629 train mini-batch 319, loss=1.179784e+00 accuracy=59.101562
2022-01-15 23:14:11,873 train mini-batch 320, loss=1.177765e+00 accuracy=59.180296
2022-01-15 23:14:13,211 train mini-batch 321, loss=1.176514e+00 accuracy=59.224573
2022-01-15 23:14:14,473 train mini-batch 322, loss=1.174988e+00 accuracy=59.297601
2022-01-15 23:14:15,708 train mini-batch 323, loss=1.174450e+00 accuracy=59.350887
2022-01-15 23:14:16,982 train mini-batch 324, loss=1.172312e+00 accuracy=59.432692
2022-01-15 23:14:18,314 train mini-batch 325, loss=1.170105e+00 accuracy=59.523581
2022-01-15 23:14:19,690 train mini-batch 326, loss=1.168274e+00 accuracy=59.590023
2022-01-15 23:14:21,040 train mini-batch 327, loss=1.165937e+00 accuracy=59.684642
2022-01-15 23:14:22,322 train mini-batch 328, loss=1.163968e+00 accuracy=59.769187
2022-01-15 23:14:23,661 train mini-batch 329, loss=1.161693e+00 accuracy=59.862689
2022-01-15 23:14:24,977 train mini-batch 330, loss=1.159519e+00 accuracy=59.946186
2022-01-15 23:14:26,250 train mini-batch 331, loss=1.157598e+00 accuracy=60.019767
2022-01-15 23:14:27,596 train mini-batch 332, loss=1.155332e+00 accuracy=60.106982
2022-01-15 23:14:28,835 train mini-batch 333, loss=1.153224e+00 accuracy=60.193675
2022-01-15 23:14:30,117 train mini-batch 334, loss=1.151024e+00 accuracy=60.270522
2022-01-15 23:14:31,418 train mini-batch 335, loss=1.149386e+00 accuracy=60.314360
2022-01-15 23:14:32,766 train mini-batch 336, loss=1.147579e+00 accuracy=60.395030
2022-01-15 23:14:34,006 train mini-batch 337, loss=1.145809e+00 accuracy=60.452108
2022-01-15 23:14:35,378 train mini-batch 338, loss=1.143843e+00 accuracy=60.541114
2022-01-15 23:14:36,612 train mini-batch 339, loss=1.143007e+00 accuracy=60.611213
2022-01-15 23:14:37,844 train mini-batch 340, loss=1.141089e+00 accuracy=60.690066
2022-01-15 23:14:39,134 train mini-batch 341, loss=1.138800e+00 accuracy=60.782164
2022-01-15 23:14:40,463 train mini-batch 342, loss=1.136743e+00 accuracy=60.855503
2022-01-15 23:14:41,783 train mini-batch 343, loss=1.135031e+00 accuracy=60.919331
2022-01-15 23:14:43,019 train mini-batch 344, loss=1.133888e+00 accuracy=60.973732
2022-01-15 23:14:44,351 train mini-batch 345, loss=1.131641e+00 accuracy=61.068461
2022-01-15 23:14:45,624 train mini-batch 346, loss=1.129589e+00 accuracy=61.153638
2022-01-15 23:14:46,957 train mini-batch 347, loss=1.127716e+00 accuracy=61.229346
2022-01-15 23:14:48,207 train mini-batch 348, loss=1.125647e+00 accuracy=61.309097
2022-01-15 23:14:49,584 train mini-batch 349, loss=1.123474e+00 accuracy=61.392857
2022-01-15 23:14:50,813 train mini-batch 350, loss=1.121890e+00 accuracy=61.458333
2022-01-15 23:14:52,117 train mini-batch 351, loss=1.119634e+00 accuracy=61.541193
2022-01-15 23:14:53,367 train mini-batch 352, loss=1.117879e+00 accuracy=61.592599
2022-01-15 23:14:54,617 train mini-batch 353, loss=1.115925e+00 accuracy=61.665784
2022-01-15 23:14:55,934 train mini-batch 354, loss=1.113804e+00 accuracy=61.747359
2022-01-15 23:14:57,189 train mini-batch 355, loss=1.111652e+00 accuracy=61.828476
2022-01-15 23:14:58,449 train mini-batch 356, loss=1.109878e+00 accuracy=61.909139
2022-01-15 23:14:59,790 train mini-batch 357, loss=1.108002e+00 accuracy=61.980622
2022-01-15 23:15:01,050 train mini-batch 358, loss=1.105850e+00 accuracy=62.069116
2022-01-15 23:15:02,373 train mini-batch 359, loss=1.104933e+00 accuracy=62.118056
2022-01-15 23:15:03,606 train mini-batch 360, loss=1.103272e+00 accuracy=62.188366
2022-01-15 23:15:04,843 train mini-batch 361, loss=1.101686e+00 accuracy=62.249655
2022-01-15 23:15:06,132 train mini-batch 362, loss=1.099666e+00 accuracy=62.323519
2022-01-15 23:15:07,451 train mini-batch 363, loss=1.098062e+00 accuracy=62.379808
2022-01-15 23:15:08,753 train mini-batch 364, loss=1.096329e+00 accuracy=62.457192
2022-01-15 23:15:09,985 train mini-batch 365, loss=1.094686e+00 accuracy=62.517077
2022-01-15 23:15:11,257 train mini-batch 366, loss=1.092766e+00 accuracy=62.589407
2022-01-15 23:15:12,587 train mini-batch 367, loss=1.090932e+00 accuracy=62.652853
2022-01-15 23:15:13,822 train mini-batch 368, loss=1.088909e+00 accuracy=62.720190
2022-01-15 23:15:15,054 train mini-batch 369, loss=1.086816e+00 accuracy=62.804054
2022-01-15 23:15:16,336 train mini-batch 370, loss=1.085039e+00 accuracy=62.874832
2022-01-15 23:15:17,680 train mini-batch 371, loss=1.083248e+00 accuracy=62.945228
2022-01-15 23:15:19,007 train mini-batch 372, loss=1.081210e+00 accuracy=63.027815
2022-01-15 23:15:20,264 train mini-batch 373, loss=1.080061e+00 accuracy=63.084893
2022-01-15 23:15:21,602 train mini-batch 374, loss=1.078215e+00 accuracy=63.154167
2022-01-15 23:15:22,818 train mini-batch 375, loss=1.076531e+00 accuracy=63.214761
2022-01-15 23:15:24,044 train mini-batch 376, loss=1.074448e+00 accuracy=63.291611
2022-01-15 23:15:25,321 train mini-batch 377, loss=1.072474e+00 accuracy=63.363922
2022-01-15 23:15:26,629 train mini-batch 378, loss=1.070807e+00 accuracy=63.431728
2022-01-15 23:15:27,875 train mini-batch 379, loss=1.069077e+00 accuracy=63.495066
2022-01-15 23:15:29,195 train mini-batch 380, loss=1.067060e+00 accuracy=63.562172
2022-01-15 23:15:30,425 train mini-batch 381, loss=1.065558e+00 accuracy=63.620746
2022-01-15 23:15:31,739 train mini-batch 382, loss=1.063860e+00 accuracy=63.687174
2022-01-15 23:15:32,990 train mini-batch 383, loss=1.062056e+00 accuracy=63.749186
2022-01-15 23:15:34,329 train mini-batch 384, loss=1.060348e+00 accuracy=63.802760
2022-01-15 23:15:35,585 train mini-batch 385, loss=1.058585e+00 accuracy=63.872247
2022-01-15 23:15:36,909 train mini-batch 386, loss=1.057160e+00 accuracy=63.913114
2022-01-15 23:15:38,166 train mini-batch 387, loss=1.055447e+00 accuracy=63.969878
2022-01-15 23:15:39,439 train mini-batch 388, loss=1.053690e+00 accuracy=64.038400
2022-01-15 23:15:40,767 train mini-batch 389, loss=1.052323e+00 accuracy=64.090545
2022-01-15 23:15:41,983 train mini-batch 390, loss=1.050314e+00 accuracy=64.162404
2022-01-15 23:15:43,197 train mini-batch 391, loss=1.049102e+00 accuracy=64.225925
2022-01-15 23:15:44,477 train mini-batch 392, loss=1.047547e+00 accuracy=64.277195
2022-01-15 23:15:45,826 train mini-batch 393, loss=1.046059e+00 accuracy=64.336136
2022-01-15 23:15:47,135 train mini-batch 394, loss=1.044422e+00 accuracy=64.398734
2022-01-15 23:15:48,385 train mini-batch 395, loss=1.042460e+00 accuracy=64.472854
2022-01-15 23:15:49,722 train mini-batch 396, loss=1.040925e+00 accuracy=64.519049
2022-01-15 23:15:50,968 train mini-batch 397, loss=1.039114e+00 accuracy=64.588568
2022-01-15 23:15:52,284 train mini-batch 398, loss=1.037607e+00 accuracy=64.638158
2022-01-15 23:15:53,544 train mini-batch 399, loss=1.036086e+00 accuracy=64.687500
2022-01-15 23:15:54,816 train mini-batch 400, loss=1.034440e+00 accuracy=64.740493
2022-01-15 23:15:56,154 train mini-batch 401, loss=1.032722e+00 accuracy=64.789335
2022-01-15 23:15:57,389 train mini-batch 402, loss=1.030959e+00 accuracy=64.857320
2022-01-15 23:15:58,683 train mini-batch 403, loss=1.029506e+00 accuracy=64.905631
2022-01-15 23:15:59,950 train mini-batch 404, loss=1.028268e+00 accuracy=64.945988
2022-01-15 23:16:01,255 train mini-batch 405, loss=1.026739e+00 accuracy=65.005388
2022-01-15 23:16:02,599 train mini-batch 406, loss=1.024974e+00 accuracy=65.072174
2022-01-15 23:16:03,852 train mini-batch 407, loss=1.023266e+00 accuracy=65.123315
2022-01-15 23:16:05,186 train mini-batch 408, loss=1.021320e+00 accuracy=65.189487
2022-01-15 23:16:06,424 train mini-batch 409, loss=1.019589e+00 accuracy=65.259146
2022-01-15 23:16:07,747 train mini-batch 410, loss=1.018023e+00 accuracy=65.313260
2022-01-15 23:16:08,977 train mini-batch 411, loss=1.016234e+00 accuracy=65.382282
2022-01-15 23:16:10,205 train mini-batch 412, loss=1.014586e+00 accuracy=65.432052
2022-01-15 23:16:11,504 train mini-batch 413, loss=1.013204e+00 accuracy=65.477808
2022-01-15 23:16:12,828 train mini-batch 414, loss=1.011727e+00 accuracy=65.542169
2022-01-15 23:16:14,153 train mini-batch 415, loss=1.009960e+00 accuracy=65.609976
2022-01-15 23:16:15,377 train mini-batch 416, loss=1.008285e+00 accuracy=65.669964
2022-01-15 23:16:16,701 train mini-batch 417, loss=1.006949e+00 accuracy=65.718451
2022-01-15 23:16:17,959 train mini-batch 418, loss=1.005427e+00 accuracy=65.774165
2022-01-15 23:16:19,280 train mini-batch 419, loss=1.004547e+00 accuracy=65.818452
2022-01-15 23:16:20,541 train mini-batch 420, loss=1.003111e+00 accuracy=65.869952
2022-01-15 23:16:21,819 train mini-batch 421, loss=1.001575e+00 accuracy=65.928614
2022-01-15 23:16:23,153 train mini-batch 422, loss=1.000055e+00 accuracy=65.994385
2022-01-15 23:16:24,403 train mini-batch 423, loss=9.996316e-01 accuracy=66.037736
2022-01-15 23:16:25,775 train mini-batch 424, loss=9.981276e-01 accuracy=66.095588
2022-01-15 23:16:27,057 train mini-batch 425, loss=9.964117e-01 accuracy=66.160505
2022-01-15 23:16:28,299 train mini-batch 426, loss=9.946868e-01 accuracy=66.214139
2022-01-15 23:16:29,586 train mini-batch 427, loss=9.930944e-01 accuracy=66.267523
2022-01-15 23:16:30,941 train mini-batch 428, loss=9.913826e-01 accuracy=66.335227
2022-01-15 23:16:32,214 train mini-batch 429, loss=9.898222e-01 accuracy=66.395349
2022-01-15 23:16:33,571 train mini-batch 430, loss=9.886649e-01 accuracy=66.429814
2022-01-15 23:16:34,832 train mini-batch 431, loss=9.870395e-01 accuracy=66.489439
2022-01-15 23:16:36,080 train mini-batch 432, loss=9.856373e-01 accuracy=66.541570
2022-01-15 23:16:37,372 train mini-batch 433, loss=9.840308e-01 accuracy=66.600662
2022-01-15 23:16:38,706 train mini-batch 434, loss=9.826191e-01 accuracy=66.652299
2022-01-15 23:16:39,973 train mini-batch 435, loss=9.812796e-01 accuracy=66.707282
2022-01-15 23:16:41,299 train mini-batch 436, loss=9.800290e-01 accuracy=66.754863
2022-01-15 23:16:42,560 train mini-batch 437, loss=9.784056e-01 accuracy=66.809361
2022-01-15 23:16:43,840 train mini-batch 438, loss=9.770425e-01 accuracy=66.860051
2022-01-15 23:16:45,186 train mini-batch 439, loss=9.755431e-01 accuracy=66.903409
2022-01-15 23:16:46,466 train mini-batch 440, loss=9.742327e-01 accuracy=66.957200
2022-01-15 23:16:47,714 train mini-batch 441, loss=9.725724e-01 accuracy=67.017817
2022-01-15 23:16:48,963 train mini-batch 442, loss=9.711377e-01 accuracy=67.067579
2022-01-15 23:16:50,233 train mini-batch 443, loss=9.697502e-01 accuracy=67.117117
2022-01-15 23:16:51,574 train mini-batch 444, loss=9.680971e-01 accuracy=67.173455
2022-01-15 23:16:52,791 train mini-batch 445, loss=9.668086e-01 accuracy=67.222534
2022-01-15 23:16:54,017 train mini-batch 446, loss=9.651679e-01 accuracy=67.281879
2022-01-15 23:16:55,314 train mini-batch 447, loss=9.635733e-01 accuracy=67.337472
2022-01-15 23:16:56,627 train mini-batch 448, loss=9.619883e-01 accuracy=67.389337
2022-01-15 23:16:57,951 train mini-batch 449, loss=9.607730e-01 accuracy=67.434028
2022-01-15 23:16:59,173 train mini-batch 450, loss=9.593357e-01 accuracy=67.488914
2022-01-15 23:17:00,510 train mini-batch 451, loss=9.578356e-01 accuracy=67.543556
2022-01-15 23:17:01,765 train mini-batch 452, loss=9.564619e-01 accuracy=67.597958
2022-01-15 23:17:03,085 train mini-batch 453, loss=9.549467e-01 accuracy=67.652120
2022-01-15 23:17:04,336 train mini-batch 454, loss=9.534950e-01 accuracy=67.702610
2022-01-15 23:17:05,658 train mini-batch 455, loss=9.521910e-01 accuracy=67.749452
2022-01-15 23:17:06,977 train mini-batch 456, loss=9.510931e-01 accuracy=67.806346
2022-01-15 23:17:08,235 train mini-batch 457, loss=9.501340e-01 accuracy=67.832287
2022-01-15 23:17:09,550 train mini-batch 458, loss=9.489327e-01 accuracy=67.875136
2022-01-15 23:17:10,770 train mini-batch 459, loss=9.473003e-01 accuracy=67.938179
2022-01-15 23:17:11,997 train mini-batch 460, loss=9.456804e-01 accuracy=67.994170
2022-01-15 23:17:13,267 train mini-batch 461, loss=9.441310e-01 accuracy=68.049919
2022-01-15 23:17:14,620 train mini-batch 462, loss=9.427095e-01 accuracy=68.102052
2022-01-15 23:17:15,961 train mini-batch 463, loss=9.416711e-01 accuracy=68.147225
2022-01-15 23:17:17,210 train mini-batch 464, loss=9.406020e-01 accuracy=68.192204
2022-01-15 23:17:18,552 train mini-batch 465, loss=9.390187e-01 accuracy=68.247049
2022-01-15 23:17:19,847 train mini-batch 466, loss=9.377153e-01 accuracy=68.291622
2022-01-15 23:17:21,089 train mini-batch 467, loss=9.366716e-01 accuracy=68.325988
2022-01-15 23:17:22,386 train mini-batch 468, loss=9.359836e-01 accuracy=68.353333
2022-01-15 23:17:22,534 train_acc 68.353333
2022-01-15 23:17:23,606 valid mini-batch 000, loss=4.477379e-01 accuracy=84.375000
2022-01-15 23:17:23,646 valid mini-batch 001, loss=3.102178e-01 accuracy=90.625000
2022-01-15 23:17:23,684 valid mini-batch 002, loss=3.111492e-01 accuracy=90.104167
2022-01-15 23:17:23,726 valid mini-batch 003, loss=3.055498e-01 accuracy=89.843750
2022-01-15 23:17:23,764 valid mini-batch 004, loss=3.200404e-01 accuracy=89.687500
2022-01-15 23:17:23,784 valid mini-batch 005, loss=3.184456e-01 accuracy=90.104167
2022-01-15 23:17:23,792 valid mini-batch 006, loss=3.475325e-01 accuracy=89.955357
2022-01-15 23:17:23,800 valid mini-batch 007, loss=3.337131e-01 accuracy=90.429688
2022-01-15 23:17:23,810 valid mini-batch 008, loss=3.308077e-01 accuracy=90.451389
2022-01-15 23:17:23,821 valid mini-batch 009, loss=3.475252e-01 accuracy=90.156250
2022-01-15 23:17:23,828 valid mini-batch 010, loss=3.543060e-01 accuracy=89.630682
2022-01-15 23:17:23,840 valid mini-batch 011, loss=3.490224e-01 accuracy=89.583333
2022-01-15 23:17:23,849 valid mini-batch 012, loss=3.346899e-01 accuracy=90.024038
2022-01-15 23:17:23,858 valid mini-batch 013, loss=3.229803e-01 accuracy=90.625000
2022-01-15 23:17:23,869 valid mini-batch 014, loss=3.155704e-01 accuracy=90.937500
2022-01-15 23:17:23,877 valid mini-batch 015, loss=3.127090e-01 accuracy=90.722656
2022-01-15 23:17:23,890 valid mini-batch 016, loss=3.214781e-01 accuracy=90.533088
2022-01-15 23:17:23,903 valid mini-batch 017, loss=3.152310e-01 accuracy=90.625000
2022-01-15 23:17:23,914 valid mini-batch 018, loss=3.128724e-01 accuracy=90.707237
2022-01-15 23:17:23,922 valid mini-batch 019, loss=3.086785e-01 accuracy=90.781250
2022-01-15 23:17:23,930 valid mini-batch 020, loss=3.048103e-01 accuracy=90.848214
2022-01-15 23:17:23,938 valid mini-batch 021, loss=2.978640e-01 accuracy=91.193182
2022-01-15 23:17:23,948 valid mini-batch 022, loss=3.021913e-01 accuracy=91.168478
2022-01-15 23:17:23,955 valid mini-batch 023, loss=2.941908e-01 accuracy=91.536458
2022-01-15 23:17:23,967 valid mini-batch 024, loss=2.906484e-01 accuracy=91.687500
2022-01-15 23:17:23,979 valid mini-batch 025, loss=2.941648e-01 accuracy=91.706731
2022-01-15 23:17:23,992 valid mini-batch 026, loss=2.924278e-01 accuracy=91.840278
2022-01-15 23:17:24,000 valid mini-batch 027, loss=2.894564e-01 accuracy=91.964286
2022-01-15 23:17:24,007 valid mini-batch 028, loss=2.895145e-01 accuracy=92.079741
2022-01-15 23:17:24,016 valid mini-batch 029, loss=2.892213e-01 accuracy=92.083333
2022-01-15 23:17:24,023 valid mini-batch 030, loss=2.901733e-01 accuracy=92.086694
2022-01-15 23:17:24,038 valid mini-batch 031, loss=2.855565e-01 accuracy=92.187500
2022-01-15 23:17:24,047 valid mini-batch 032, loss=2.863044e-01 accuracy=92.234848
2022-01-15 23:17:24,059 valid mini-batch 033, loss=2.963975e-01 accuracy=92.049632
2022-01-15 23:17:24,070 valid mini-batch 034, loss=2.948965e-01 accuracy=92.053571
2022-01-15 23:17:24,077 valid mini-batch 035, loss=2.943243e-01 accuracy=91.970486
2022-01-15 23:17:24,084 valid mini-batch 036, loss=2.905497e-01 accuracy=92.103041
2022-01-15 23:17:24,091 valid mini-batch 037, loss=2.938194e-01 accuracy=92.064145
2022-01-15 23:17:24,105 valid mini-batch 038, loss=2.913103e-01 accuracy=92.147436
2022-01-15 23:17:24,118 valid mini-batch 039, loss=2.898310e-01 accuracy=92.148438
2022-01-15 23:17:24,125 valid mini-batch 040, loss=2.908246e-01 accuracy=92.073171
2022-01-15 23:17:24,133 valid mini-batch 041, loss=2.891267e-01 accuracy=92.150298
2022-01-15 23:17:24,147 valid mini-batch 042, loss=2.864661e-01 accuracy=92.223837
2022-01-15 23:17:24,154 valid mini-batch 043, loss=2.857771e-01 accuracy=92.258523
2022-01-15 23:17:24,160 valid mini-batch 044, loss=2.864914e-01 accuracy=92.256944
2022-01-15 23:17:24,179 valid mini-batch 045, loss=2.847357e-01 accuracy=92.255435
2022-01-15 23:17:24,193 valid mini-batch 046, loss=2.837013e-01 accuracy=92.253989
2022-01-15 23:17:24,202 valid mini-batch 047, loss=2.820651e-01 accuracy=92.285156
2022-01-15 23:17:24,209 valid mini-batch 048, loss=2.829569e-01 accuracy=92.251276
2022-01-15 23:17:24,216 valid mini-batch 049, loss=2.817075e-01 accuracy=92.187500
2022-01-15 23:17:24,224 valid mini-batch 050, loss=2.822707e-01 accuracy=92.218137
2022-01-15 23:17:24,233 valid mini-batch 051, loss=2.805945e-01 accuracy=92.247596
2022-01-15 23:17:24,240 valid mini-batch 052, loss=2.805289e-01 accuracy=92.216981
2022-01-15 23:17:24,247 valid mini-batch 053, loss=2.807167e-01 accuracy=92.187500
2022-01-15 23:17:24,260 valid mini-batch 054, loss=2.786507e-01 accuracy=92.272727
2022-01-15 23:17:24,269 valid mini-batch 055, loss=2.790307e-01 accuracy=92.327009
2022-01-15 23:17:24,278 valid mini-batch 056, loss=2.787032e-01 accuracy=92.324561
2022-01-15 23:17:24,292 valid mini-batch 057, loss=2.774075e-01 accuracy=92.376078
2022-01-15 23:17:24,299 valid mini-batch 058, loss=2.783215e-01 accuracy=92.319915
2022-01-15 23:17:24,306 valid mini-batch 059, loss=2.792335e-01 accuracy=92.291667
2022-01-15 23:17:24,315 valid mini-batch 060, loss=2.802799e-01 accuracy=92.289959
2022-01-15 23:17:24,324 valid mini-batch 061, loss=2.796286e-01 accuracy=92.313508
2022-01-15 23:17:24,337 valid mini-batch 062, loss=2.780168e-01 accuracy=92.336310
2022-01-15 23:17:24,343 valid mini-batch 063, loss=2.791414e-01 accuracy=92.260742
2022-01-15 23:17:24,350 valid mini-batch 064, loss=2.813121e-01 accuracy=92.235577
2022-01-15 23:17:24,361 valid mini-batch 065, loss=2.803674e-01 accuracy=92.282197
2022-01-15 23:17:24,377 valid mini-batch 066, loss=2.804315e-01 accuracy=92.234142
2022-01-15 23:17:24,389 valid mini-batch 067, loss=2.806457e-01 accuracy=92.256434
2022-01-15 23:17:24,397 valid mini-batch 068, loss=2.799621e-01 accuracy=92.255435
2022-01-15 23:17:24,405 valid mini-batch 069, loss=2.801623e-01 accuracy=92.232143
2022-01-15 23:17:24,417 valid mini-batch 070, loss=2.792758e-01 accuracy=92.275528
2022-01-15 23:17:24,429 valid mini-batch 071, loss=2.777661e-01 accuracy=92.317708
2022-01-15 23:17:24,438 valid mini-batch 072, loss=2.782610e-01 accuracy=92.294521
